Date,Open,High,Low,Close,Adj Close,Volume
2025-05-30,5510.0,5532.5,5477.06,5518.93,5499.95,232700
2025-05-29,5480.0,5509.67,5435.91,5502.0,5483.08,193600
2025-05-28,5451.74,5505.0,5451.74,5475.26,5456.43,188600
2025-05-27,5356.92,5471.78,5356.92,5451.74,5432.99,257700
2025-05-23,5280.73,5337.24,5272.66,5332.8,5314.46,152400
2025-05-22,5297.49,5351.8,5285.92,5341.91,5323.54,136000
2025-05-21,5286.6,5334.09,5261.0,5293.31,5275.11,130900
2025-05-20,5332.98,5374.97,5290.0,5310.68,5292.42,178400
2025-05-19,5315.02,5379.98,5227.23,5378.0,5359.5,158700
2025-05-16,5267.14,5332.43,5221.02,5317.07,5298.78,200500
2025-05-15,5213.97,5285.43,5209.01,5237.74,5219.73,155600
2025-05-14,5258.53,5288.72,5182.56,5216.55,5198.61,195500
2025-05-13,5162.36,5302.61,5151.35,5262.42,5244.32,253600
2025-05-12,5179.31,5230.0,5088.52,5194.99,5177.12,293800
2025-05-09,5141.11,5151.43,5038.0,5072.54,5055.1,228400
2025-05-08,5201.02,5238.34,5165.21,5165.27,5147.51,209100
2025-05-07,5163.64,5228.55,5132.62,5196.24,5178.37,157400
2025-05-06,5190.15,5215.9,5152.08,5162.37,5144.62,182700
2025-05-05,5175.0,5250.0,5175.0,5191.12,5173.27,192500
2025-05-02,5179.05,5226.78,5118.3,5202.8,5184.91,270900
2025-05-01,5002.27,5159.92,4970.0,5101.43,5083.89,311600
2025-04-30,4732.23,5116.14,4722.77,5099.28,5081.74,458000
2025-04-29,4849.99,4930.12,4841.81,4909.23,4892.35,372300
2025-04-28,4880.0,4916.2,4824.24,4889.95,4873.13,232900
2025-04-25,4828.62,4878.41,4793.55,4838.44,4821.8,189600
2025-04-24,4706.12,4843.76,4691.63,4827.97,4811.37,238000
2025-04-23,4719.83,4800.0,4665.0,4731.03,4714.76,237900
2025-04-22,4465.0,4608.51,4456.92,4598.08,4582.27,236300
2025-04-21,4566.64,4578.81,4371.12,4437.63,4422.37,235500
2025-04-17,4586.58,4604.59,4516.63,4573.31,4557.58,216800
2025-04-16,4573.85,4627.76,4491.77,4540.84,4525.22,248800
2025-04-15,4599.99,4617.51,4524.09,4612.44,4596.58,215700
2025-04-14,4701.7,4701.7,4547.42,4556.84,4541.17,288100
2025-04-11,4508.22,4643.68,4434.94,4586.53,4570.76,305000
2025-04-10,4525.6,4558.85,4373.84,4494.64,4479.18,423300
2025-04-09,4126.18,4653.81,4096.23,4616.32,4600.44,602600
2025-04-08,4375.01,4430.51,4129.58,4164.15,4149.83,350900
2025-04-07,4170.08,4463.92,4107.41,4244.68,4230.08,558400
2025-04-04,4322.22,4513.25,4284.02,4284.02,4269.29,508500
2025-04-03,4489.24,4523.76,4383.46,4450.53,4435.22,394300
2025-04-02,4624.43,4729.6,4624.43,4689.3,4673.17,193400
2025-04-01,4572.09,4693.97,4529.74,4685.75,4669.64,222000
2025-03-31,4522.81,4626.04,4440.86,4606.91,4591.07,359400
2025-03-28,4752.8,4752.8,4629.6,4634.24,4618.3,185400
2025-03-27,4740.0,4807.34,4613.98,4752.8,4736.45,194000
2025-03-26,4778.0,4782.0,4732.06,4764.16,4747.78,179300
2025-03-25,4722.68,4794.59,4722.68,4777.91,4761.48,264900
2025-03-24,4674.18,4727.96,4657.45,4709.72,4693.52,232000
2025-03-21,4531.33,4645.11,4457.33,4617.26,4601.38,574400
2025-03-20,4569.03,4652.69,4547.26,4589.03,4573.25,239300
2025-03-19,4448.19,4637.53,4448.19,4591.89,4576.1,278400
2025-03-18,4559.62,4565.41,4416.66,4471.51,4456.13,286100
2025-03-17,4474.13,4607.73,4461.77,4563.39,4547.7,284200
2025-03-14,4361.98,4465.48,4353.18,4465.48,4450.12,252900
2025-03-13,4382.05,4400.52,4279.4,4295.4,4280.63,319100
2025-03-12,4415.0,4422.3,4300.64,4400.52,4385.39,305700
2025-03-11,4400.01,4429.44,4308.02,4353.41,4338.44,403400
2025-03-10,4583.16,4583.16,4405.92,4451.03,4435.72,360800
2025-03-07,4678.75,4725.43,4601.48,4673.38,4657.31,296900
2025-03-06,4816.01,4871.71,4686.25,4695.97,4670.25,305600
2025-03-05,4894.61,4949.48,4842.24,4917.46,4890.53,213100
2025-03-04,4849.42,4967.95,4790.64,4898.4,4871.57,389700
2025-03-03,5016.01,5054.75,4914.1,4946.15,4919.06,351900
2025-02-28,4938.15,5016.01,4896.11,5016.01,4988.54,305400
2025-02-27,5042.11,5046.14,4916.65,4918.13,4891.2,209600
2025-02-26,5058.0,5129.0,5025.0,5034.55,5006.98,257200
2025-02-25,5090.0,5090.0,4951.92,5033.83,5006.26,359000
2025-02-24,5004.0,5102.93,4998.11,5049.08,5021.43,350200
2025-02-21,5213.47,5282.0,4970.05,4990.64,4963.31,724500
2025-02-20,5109.99,5109.99,4975.81,5018.23,4990.75,301600
2025-02-19,5168.62,5168.62,5043.02,5110.6,5082.61,187200
2025-02-18,5108.5,5165.0,5060.36,5141.88,5113.72,277900
