Date,Open,High,Low,Close,Adj Close,Volume
2025-08-29,307.01,307.01,293.66,297.39,296.88,21610700
2025-08-28,302.93,311.0,302.33,308.65,308.12,18907100
2025-08-27,297.53,301.18,293.78,300.25,299.74,13830300
2025-08-26,294.35,300.25,293.99,298.01,297.5,25689100
2025-08-25,292.81,298.4,291.71,294.23,293.73,15124700
2025-08-22,291.75,300.09,289.01,294.0,293.5,16301300
2025-08-21,290.06,292.39,286.17,289.6,289.1,14946300
2025-08-20,295.46,295.49,281.87,291.17,290.67,23600500
2025-08-19,302.42,302.9,292.39,294.91,294.41,20149600
2025-08-18,302.7,306.17,299.0,305.76,305.24,14724700
2025-08-15,311.03,311.5,299.76,306.34,305.82,22806900
2025-08-14,307.01,314.17,307.0,311.23,310.7,15717600
2025-08-13,316.75,317.35,304.75,309.09,308.56,17371200
2025-08-12,306.63,313.44,304.67,312.83,312.29,17609600
2025-08-11,305.05,308.31,301.29,303.9,303.38,12396400
2025-08-08,304.05,307.87,302.55,304.97,304.45,12458700
2025-08-07,306.17,310.34,299.88,303.76,303.24,16319400
2025-08-06,292.9,302.81,291.9,301.67,301.15,17392100
2025-08-05,297.81,301.2,291.45,292.93,292.43,18477500
2025-08-04,292.2,298.48,291.4,297.72,297.21,17164600
2025-08-01,286.54,292.64,281.61,288.64,288.15,21428100
2025-07-31,302.8,306.95,290.23,293.7,293.2,25488500
2025-07-30,297.15,303.26,295.8,302.62,302.1,16738900
2025-07-29,297.5,302.19,294.87,297.42,296.91,19210800
2025-07-28,292.46,295.45,290.59,294.3,293.8,13683400
2025-07-25,288.07,292.59,287.27,290.18,289.68,12476200
2025-07-24,289.79,291.2,283.5,288.71,288.22,16413800
2025-07-23,276.78,284.0,273.0,283.69,283.2,20556200
2025-07-22,287.65,288.0,276.43,278.59,278.11,16564800
2025-07-21,283.96,290.54,283.63,288.21,287.72,17726800
2025-07-18,287.11,287.53,281.0,283.34,282.86,15012400
2025-07-17,281.14,288.28,279.91,286.45,285.96,17231100
2025-07-16,280.11,281.51,275.67,280.81,280.33,15031000
2025-07-15,279.81,283.36,277.85,280.94,280.46,17918400
2025-07-14,274.13,278.36,269.58,275.6,275.13,11934200
2025-07-11,274.14,276.47,271.89,274.38,273.91,14274700
2025-07-10,279.79,281.18,272.7,275.4,274.93,17891600
2025-07-09,272.96,279.45,272.72,277.9,277.42,20133000
2025-07-08,276.35,276.35,271.15,271.8,271.34,14869400
2025-07-07,275.13,277.56,272.66,274.18,273.71,16760600
2025-07-03,270.73,275.8,270.12,275.18,274.71,10592700
2025-07-02,263.99,272.0,262.73,269.9,269.44,17582100
2025-07-01,274.4,274.5,262.66,264.74,264.29,28847600
2025-06-30,274.73,277.71,272.13,275.65,275.18,24708400
2025-06-27,270.3,271.85,266.88,269.35,268.89,27477600
2025-06-26,265.08,271.67,264.13,270.17,269.71,23569600
2025-06-25,266.0,269.87,263.43,264.65,264.2,18894200
2025-06-24,258.77,265.87,258.77,263.77,263.32,32764900
2025-06-23,249.11,254.21,246.46,253.77,253.34,19747000
2025-06-20,253.21,253.52,244.17,249.99,249.56,42134900
2025-06-18,250.89,255.64,249.41,251.26,250.24,30435500
2025-06-17,250.95,253.96,247.92,249.37,248.36,22014300
2025-06-16,250.35,255.19,249.57,252.1,251.08,20363000
2025-06-13,250.66,254.0,248.35,248.7,247.69,19028400
2025-06-12,250.19,257.89,249.5,256.07,255.03,20410900
2025-06-11,246.36,254.77,243.8,252.91,251.88,24599000
2025-06-10,244.22,246.28,241.4,244.63,243.64,25491300
2025-06-09,245.05,248.17,241.11,244.28,243.29,25334100
2025-06-06,251.14,255.32,246.13,246.93,245.93,41146700
2025-06-05,262.95,264.89,259.06,259.93,258.88,41970900
2025-06-04,258.06,265.43,257.59,261.08,260.02,31536000
2025-06-03,250.08,257.88,249.4,256.85,255.81,30380200
2025-06-02,243.25,250.0,243.19,248.71,247.7,19197000
