Date,Open,High,Low,Close,Adj Close,Volume
2024-08-13,219.01,221.89,219.01,221.27,220.24,44155300
2024-08-12,216.07,219.51,215.6,217.53,216.52,38028100
2024-08-09,212.1,216.78,211.97,216.24,214.99,42201600
2024-08-08,213.11,214.2,208.83,213.31,212.08,47161100
2024-08-07,206.9,213.64,206.39,209.82,208.61,63516400
2024-08-06,205.3,209.99,201.07,207.23,206.03,69660500
2024-08-05,199.09,213.5,196.0,209.27,208.06,119548600
2024-08-02,219.15,225.6,217.71,219.86,218.59,105568600
2024-08-01,224.37,224.48,217.02,218.36,217.1,62501000
2024-07-31,221.44,223.82,220.63,222.08,220.8,50036300
2024-07-30,219.19,220.33,216.12,218.8,217.53,41643800
2024-07-29,216.96,219.3,215.75,218.24,216.98,36311800
2024-07-26,218.7,219.49,216.01,217.96,216.7,41601300
2024-07-25,218.93,220.85,214.62,217.49,216.23,51391200
2024-07-24,224.0,224.8,217.13,218.54,217.28,61777600
2024-07-23,224.37,226.94,222.68,225.01,223.71,39960300
2024-07-22,227.01,227.78,223.09,223.96,222.66,48201800
2024-07-19,224.82,226.8,223.28,224.31,223.01,49151500
2024-07-18,230.28,230.44,222.27,224.18,222.88,66034600
2024-07-17,229.45,231.46,226.64,228.88,227.56,57345900
2024-07-16,235.0,236.27,232.33,234.82,233.46,43234300
2024-07-15,236.48,237.23,233.09,234.4,233.04,62631300
2024-07-12,228.92,232.64,228.68,230.54,229.21,53046500
2024-07-11,231.39,232.39,225.77,227.57,226.25,64710600
2024-07-10,229.3,233.08,229.25,232.98,231.63,62627700
2024-07-09,227.93,229.4,226.37,228.68,227.36,48076100
2024-07-08,227.09,227.85,223.25,227.82,226.5,59085900
2024-07-05,221.65,226.45,221.65,226.34,225.03,60412400
2024-07-03,220.0,221.55,219.03,221.55,220.27,37369800
2024-07-02,216.15,220.38,215.1,220.27,219.0,58046200
2024-07-01,212.09,217.51,211.92,216.75,215.5,60402900
2024-06-28,215.77,216.07,210.3,210.62,209.4,82542700
2024-06-27,214.69,215.74,212.35,214.1,212.86,49772700
2024-06-26,211.5,214.86,210.64,213.25,212.02,66213200
2024-06-25,209.15,211.38,208.61,209.07,207.86,55549700
2024-06-24,207.72,212.7,206.59,208.14,206.94,80727000
2024-06-21,210.39,211.89,207.11,207.49,206.29,241805100
2024-06-20,213.93,214.24,208.85,209.68,208.47,86172500
2024-06-18,217.59,218.63,213.0,214.29,213.05,79943300
2024-06-17,213.37,218.95,212.72,216.67,215.42,93728300
2024-06-14,213.85,215.17,211.3,212.49,211.26,70122700
2024-06-13,214.74,216.75,211.6,214.24,213.0,97862700
2024-06-12,207.37,220.2,206.9,213.07,211.84,198134300
2024-06-11,193.65,207.16,193.63,207.15,205.95,172373300
2024-06-10,196.9,197.3,192.15,193.12,192.0,97010200
2024-06-07,194.65,196.94,194.14,196.89,195.75,53103900
2024-06-06,195.69,196.5,194.17,194.48,193.36,41181800
2024-06-05,195.4,196.9,194.87,195.87,194.74,54156800
2024-06-04,194.64,195.32,193.03,194.35,193.23,47471400
2024-06-03,192.9,194.99,192.52,194.03,192.91,50080500
2024-05-31,191.44,192.57,189.91,192.25,191.14,75158300
2024-05-30,190.76,192.18,190.63,191.29,190.18,49889100
2024-05-29,189.61,192.25,189.51,190.29,189.19,53068000
2024-05-28,191.51,193.0,189.1,189.99,188.89,52280100
2024-05-24,188.82,190.58,188.04,189.98,188.88,36327000
2024-05-23,190.98,191.0,186.63,186.88,185.8,51005900
2024-05-22,192.27,192.82,190.27,190.9,189.8,34648500
2024-05-21,191.09,192.73,190.92,192.35,191.24,42309400
2024-05-20,189.33,191.92,189.01,191.04,189.94,44361300
2024-05-17,189.51,190.81,189.18,189.87,188.77,41282900
2024-05-16,190.47,191.1,189.66,189.84,188.74,52845200
2024-05-15,187.91,190.65,187.37,189.72,188.62,70400000
2024-05-14,187.51,188.3,186.29,187.43,186.35,52393600
2024-05-13,185.44,187.1,184.62,186.28,185.2,72044800
2024-05-10,184.9,185.09,182.13,183.05,181.99,50759500
2024-05-09,182.56,184.66,182.11,184.57,183.25,48983000
2024-05-08,182.85,183.07,181.45,182.74,181.44,45057100
2024-05-07,183.45,184.9,181.32,182.4,181.1,77305800
2024-05-06,182.35,184.2,180.42,181.71,180.41,78569700
2024-05-03,186.65,187.0,182.66,183.38,182.07,163224100
2024-05-02,172.51,173.42,170.89,173.03,171.8,94214900
2024-05-01,169.58,172.71,169.11,169.3,168.09,50383100
2024-04-30,173.33,174.99,170.0,170.33,169.12,65934800
2024-04-29,173.37,176.03,173.1,173.5,172.26,68169400
2024-04-26,169.88,171.34,169.18,169.3,168.09,44838400
2024-04-25,169.53,170.61,168.15,169.89,168.68,50558300
2024-04-24,166.54,169.3,166.21,169.02,167.81,48251800
2024-04-23,165.35,167.05,164.92,166.9,165.71,49537800
2024-04-22,165.52,167.26,164.77,165.84,164.66,48116400
2024-04-19,166.21,166.4,164.08,165.0,163.82,68149400
2024-04-18,168.03,168.64,166.55,167.04,165.85,43122900
2024-04-17,169.61,170.65,168.0,168.0,166.8,50901200
2024-04-16,171.75,173.76,168.27,169.38,168.17,73711200
2024-04-15,175.36,176.63,172.5,172.69,171.46,73531800
2024-04-12,174.26,178.36,174.21,176.55,175.29,101670900
2024-04-11,168.34,175.46,168.16,175.04,173.79,91070300
2024-04-10,168.8,169.09,167.11,167.78,166.58,49709300
2024-04-09,168.7,170.08,168.35,169.67,168.46,42373800
2024-04-08,169.03,169.2,168.24,168.45,167.25,37425500
2024-04-05,169.59,170.39,168.95,169.58,168.37,42104800
2024-04-04,170.29,171.92,168.82,168.82,167.62,53704400
2024-04-03,168.79,170.68,168.58,169.65,168.44,47691700
2024-04-02,169.08,169.34,168.23,168.84,167.64,49329500
2024-04-01,171.19,171.25,169.48,170.03,168.82,46240500
2024-03-28,171.75,172.23,170.51,171.48,170.26,65672700
2024-03-27,170.41,173.6,170.11,173.31,172.07,60273300
2024-03-26,170.0,171.42,169.58,169.71,168.5,57388400
2024-03-25,170.57,171.94,169.45,170.85,169.63,54288300
2024-03-22,171.76,173.05,170.06,172.28,171.05,71160100
2024-03-21,177.05,177.49,170.84,171.37,170.15,106181300
2024-03-20,175.72,178.67,175.09,178.67,177.4,53423100
2024-03-19,174.34,176.61,173.03,176.08,174.82,55215200
2024-03-18,175.57,177.71,173.52,173.72,172.48,75604200
2024-03-15,171.17,172.62,170.29,172.62,171.39,121752700
2024-03-14,172.91,174.31,172.05,173.0,171.77,72913500
2024-03-13,172.77,173.19,170.76,171.13,169.91,52488700
2024-03-12,173.15,174.03,171.01,173.23,171.99,59825400
2024-03-11,172.94,174.38,172.05,172.75,171.52,60139500
2024-03-08,169.0,173.7,168.94,170.73,169.51,76267000
2024-03-07,169.15,170.73,168.49,169.0,167.8,71765100
2024-03-06,171.06,171.24,168.68,169.12,167.91,68587700
2024-03-05,170.76,172.04,169.62,170.12,168.91,95132400
2024-03-04,176.15,176.9,173.79,175.1,173.85,81510100
2024-03-01,179.55,180.53,177.38,179.66,178.38,73563100
2024-02-29,181.27,182.57,179.53,180.75,179.46,136682600
2024-02-28,182.51,183.12,180.13,181.42,180.13,48953900
2024-02-27,181.1,183.92,179.56,182.63,181.33,54318900
2024-02-26,182.24,182.76,180.65,181.16,179.87,40867400
2024-02-23,185.01,185.04,182.23,182.52,181.22,45119700
2024-02-22,183.48,184.96,182.46,184.37,183.06,52292200
2024-02-21,181.94,182.89,180.66,182.32,181.02,41371400
2024-02-20,181.79,182.43,180.0,181.56,180.27,53665600
2024-02-16,183.42,184.85,181.67,182.31,181.01,49752500
2024-02-15,183.55,184.49,181.35,183.86,182.55,65434500
2024-02-14,185.32,185.53,182.44,184.15,182.84,54630500
2024-02-13,185.77,186.21,183.51,185.04,183.72,56529500
2024-02-12,188.42,188.67,186.79,187.15,185.82,41781900
2024-02-09,188.65,189.99,188.0,188.85,187.5,45155200
2024-02-08,189.39,189.54,187.35,188.32,186.74,40962000
2024-02-07,190.64,191.05,188.61,189.41,187.82,53439000
2024-02-06,186.86,189.31,186.77,189.3,187.71,43490800
2024-02-05,188.15,189.25,185.84,187.68,186.1,69668800
2024-02-02,179.86,187.33,179.25,185.85,184.29,102551700
2024-02-01,183.99,186.95,183.82,186.86,185.29,64885400
2024-01-31,187.04,187.1,184.35,184.4,182.85,55467800
2024-01-30,190.94,191.8,187.47,188.04,186.46,55859400
2024-01-29,192.01,192.2,189.58,191.73,190.12,47145600
2024-01-26,194.27,194.76,191.94,192.42,190.8,44594000
2024-01-25,195.22,196.27,193.11,194.17,192.54,54822100
2024-01-24,195.42,196.38,194.34,194.5,192.87,53631300
2024-01-23,195.02,195.75,193.83,195.18,193.54,42355600
2024-01-22,192.3,195.33,192.26,193.89,192.26,60133900
2024-01-19,189.33,191.95,188.82,191.56,189.95,68903000
2024-01-18,186.09,189.14,185.83,188.63,187.05,78005800
2024-01-17,181.27,182.93,180.3,182.68,181.15,47317400
2024-01-16,182.16,184.26,180.93,183.63,182.09,65603000
2024-01-12,186.06,186.74,185.19,185.92,184.36,40477800
2024-01-11,186.54,187.05,183.62,185.59,184.03,49128400
2024-01-10,184.35,186.4,183.92,186.19,184.63,46792900
2024-01-09,183.92,185.15,182.73,185.14,183.59,42841800
2024-01-08,182.09,185.6,181.5,185.56,184.0,59144500
2024-01-05,181.99,182.76,180.17,181.18,179.66,62379700
2024-01-04,182.15,183.09,180.88,181.91,180.38,71983600
2024-01-03,184.22,185.88,183.43,184.25,182.7,58414500
2024-01-02,187.15,188.44,183.89,185.64,184.08,82488700
2023-12-29,193.9,194.4,191.73,192.53,190.91,42672100
2023-12-28,194.14,194.66,193.17,193.58,191.95,34049900
2023-12-27,192.49,193.5,191.09,193.15,191.53,48087700
2023-12-26,193.61,193.89,192.83,193.05,191.43,28919300
2023-12-22,195.18,195.41,192.97,193.6,191.97,37149600
2023-12-21,196.1,197.08,193.5,194.68,193.05,46482500
2023-12-20,196.9,197.68,194.83,194.83,193.19,52242800
2023-12-19,196.16,196.95,195.89,196.94,195.29,40714100
2023-12-18,196.09,196.63,194.39,195.89,194.25,55751900
2023-12-15,197.53,198.4,197.0,197.57,195.91,128538400
2023-12-14,198.02,199.62,196.16,198.11,196.45,66831600
2023-12-13,195.09,198.0,194.85,197.96,196.3,70404200
2023-12-12,193.08,194.72,191.72,194.71,193.08,52696900
2023-12-11,193.11,193.49,191.42,193.18,191.56,60943700
2023-12-08,194.2,195.99,193.67,195.71,194.07,53406400
2023-12-07,193.63,195.0,193.59,194.27,192.64,47477700
2023-12-06,194.45,194.76,192.11,192.32,190.71,41089700
2023-12-05,190.21,194.4,190.18,193.42,191.8,66628400
2023-12-04,189.98,190.05,187.45,189.43,187.84,43389500
2023-12-01,190.33,191.56,189.23,191.24,189.63,45704800
2023-11-30,189.84,190.32,188.19,189.95,188.36,48794400
2023-11-29,190.9,192.09,188.97,189.37,187.78,43014200
2023-11-28,189.78,191.08,189.4,190.4,188.8,38415400
2023-11-27,189.92,190.67,188.9,189.79,188.2,40552600
2023-11-24,190.87,190.9,189.25,189.97,188.38,24048300
2023-11-22,191.49,192.93,190.83,191.31,189.7,39617700
2023-11-21,191.41,191.52,189.74,190.64,189.04,38134500
2023-11-20,189.89,191.91,189.88,191.45,189.84,46505100
2023-11-17,190.25,190.38,188.57,189.69,188.1,50922700
2023-11-16,189.57,190.96,188.65,189.71,188.12,54412900
2023-11-15,187.85,189.5,187.78,188.01,186.43,53790500
2023-11-14,187.7,188.11,186.3,187.44,185.87,60108400
2023-11-13,185.82,186.03,184.21,184.8,183.25,43627500
2023-11-10,183.97,186.57,183.53,186.4,184.84,66133400
2023-11-09,182.96,184.12,181.81,182.41,180.64,53763500
2023-11-08,182.35,183.45,181.59,182.89,181.12,49340300
2023-11-07,179.18,182.44,178.97,181.82,180.06,70530000
2023-11-06,176.38,179.43,176.21,179.23,177.49,63841300
2023-11-03,174.24,176.82,173.35,176.65,174.94,79829200
2023-11-02,175.52,177.78,175.46,177.57,175.85,77334800
2023-11-01,171.0,174.23,170.12,173.97,172.28,56934900
2023-10-31,169.35,170.9,167.9,170.77,169.11,44846000
2023-10-30,169.02,171.17,168.87,170.29,168.64,51131000
2023-10-27,166.91,168.96,166.83,168.22,166.59,58499100
2023-10-26,170.37,171.38,165.67,166.89,165.27,70625300
2023-10-25,171.88,173.06,170.65,171.1,169.44,57157000
2023-10-24,173.05,173.67,171.45,173.44,171.76,43816600
2023-10-23,170.91,174.01,169.93,173.0,171.32,55980100
2023-10-20,175.31,175.42,172.64,172.88,171.2,64244000
2023-10-19,176.04,177.84,175.19,175.46,173.76,59302900
2023-10-18,175.58,177.58,175.11,175.84,174.13,54764400
2023-10-17,176.65,178.42,174.8,177.15,175.43,57549400
2023-10-16,176.75,179.08,176.51,178.72,176.99,52517000
2023-10-13,181.42,181.93,178.14,178.85,177.12,51427100
2023-10-12,180.07,182.34,179.04,180.71,178.96,56743100
2023-10-11,178.2,179.85,177.6,179.8,178.06,47551100
2023-10-10,178.1,179.72,177.95,178.39,176.66,43698000
2023-10-09,176.81,179.05,175.8,178.99,177.25,42390800
2023-10-06,173.8,177.99,173.18,177.49,175.77,57266700
2023-10-05,173.79,175.45,172.68,174.91,173.21,48527900
2023-10-04,171.09,174.21,170.97,173.66,171.98,53020300
2023-10-03,172.26,173.63,170.82,172.4,170.73,49594600
2023-10-02,171.22,174.3,170.93,173.75,172.06,52164500
2023-09-29,172.02,173.07,170.34,171.21,169.55,51861100
2023-09-28,169.34,172.03,167.62,170.69,169.03,56294400
2023-09-27,172.62,173.04,169.05,170.43,168.78,66921800
2023-09-26,174.82,175.2,171.66,171.96,170.29,64588900
2023-09-25,174.2,176.97,174.15,176.08,174.37,46172700
2023-09-22,174.67,177.08,174.05,174.79,173.09,56725400
2023-09-21,174.55,176.3,173.86,173.93,172.24,63149100
2023-09-20,179.26,179.7,175.4,175.49,173.79,58436200
2023-09-19,177.52,179.63,177.13,179.07,177.33,51826900
2023-09-18,176.48,179.38,176.17,177.97,176.24,67257600
2023-09-15,176.48,176.5,173.82,175.01,173.31,109259500
2023-09-14,174.0,176.1,173.58,175.74,174.04,60895800
2023-09-13,176.51,177.3,173.98,174.21,172.52,84267900
2023-09-12,179.49,180.13,174.82,176.3,174.59,90370200
2023-09-11,180.07,180.3,177.34,179.36,177.62,58953100
2023-09-08,178.35,180.24,177.79,178.18,176.45,65551300
2023-09-07,175.18,178.21,173.54,177.56,175.84,112488800
2023-09-06,188.4,188.85,181.47,182.91,181.14,81755800
2023-09-05,188.28,189.98,187.61,189.7,187.86,45280000
2023-09-01,189.49,189.92,188.28,189.46,187.62,45766500
2023-08-31,187.84,189.12,187.48,187.87,186.05,60794500
2023-08-30,184.94,187.85,184.74,187.65,185.83,60813900
2023-08-29,179.7,184.9,179.5,184.12,182.33,53003900
2023-08-28,180.09,180.59,178.55,180.19,178.44,43820700
2023-08-25,177.38,179.15,175.82,178.61,176.88,51449600
2023-08-24,180.67,181.1,176.01,176.38,174.67,54945800
2023-08-23,178.52,181.55,178.33,181.12,179.36,52722800
2023-08-22,177.06,177.68,176.25,177.23,175.51,42038900
2023-08-21,175.07,176.13,173.74,175.84,174.13,46311900
2023-08-18,172.3,175.1,171.96,174.49,172.8,61172200
2023-08-17,177.14,177.51,173.48,174.0,172.31,66062900
2023-08-16,177.13,178.54,176.5,176.57,174.86,46964900
2023-08-15,178.88,179.48,177.05,177.45,175.73,43622600
