Date,Open,High,Low,Close,Adj Close,Volume
2025-03-21,384.13,389.85,382.45,387.26,387.26,7607300
2025-03-20,386.9,397.82,385.8,389.61,389.61,4009500
2025-03-19,394.1,395.26,387.0,387.89,387.89,4349900
2025-03-18,395.36,395.95,384.57,391.37,391.37,4297300
2025-03-17,394.12,399.94,387.13,399.34,399.34,4258500
2025-03-14,379.75,396.36,377.8,394.74,394.74,6134800
2025-03-13,405.27,405.77,374.5,377.84,377.84,14386600
2025-03-12,436.69,443.9,435.5,438.6,438.6,5515900
2025-03-11,432.88,441.33,431.0,433.66,433.66,3145200
2025-03-10,443.11,444.54,433.23,435.08,435.08,4001600
2025-03-07,442.0,452.51,440.99,449.4,449.4,3039500
2025-03-06,444.73,452.19,441.19,444.78,444.78,2732100
2025-03-05,443.65,453.26,443.11,451.24,451.24,2406200
2025-03-04,439.25,448.82,434.7,446.03,446.03,2942200
2025-03-03,440.65,448.09,438.21,440.72,440.72,2607700
2025-02-28,438.16,440.37,432.1,438.56,438.56,3936900
2025-02-27,441.79,444.57,436.82,437.19,437.19,2340200
2025-02-26,443.8,447.65,438.4,441.5,441.5,1947600
2025-02-25,443.47,447.49,439.17,443.41,443.41,2612700
2025-02-24,445.11,446.28,440.91,444.42,444.42,2807900
2025-02-21,453.28,453.75,440.69,444.32,444.32,3376000
2025-02-20,457.44,461.0,451.57,454.69,454.69,2337600
2025-02-19,463.61,463.61,455.32,456.99,456.99,2965500
2025-02-18,462.65,464.33,453.07,464.11,464.11,2973800
2025-02-14,463.35,464.99,458.0,460.16,460.16,2623000
2025-02-13,465.21,465.7,457.03,459.22,459.22,2794400
2025-02-12,458.0,463.0,451.3,462.76,462.76,3308500
2025-02-11,449.0,461.55,448.29,458.82,458.82,3257000
2025-02-10,439.25,453.37,439.0,451.1,451.1,3946700
2025-02-07,436.24,441.0,432.41,433.07,433.07,2693500
2025-02-06,437.63,439.96,434.35,435.4,435.4,2568100
2025-02-05,440.75,444.95,436.27,437.63,437.63,2937800
2025-02-04,435.43,443.58,434.26,440.23,440.23,2647700
2025-02-03,437.8,442.74,430.88,438.6,438.6,3348700
2025-01-31,446.98,447.01,435.83,437.45,437.45,4684300
2025-01-30,439.67,448.42,439.23,446.0,446.0,3290100
2025-01-29,439.92,444.36,438.83,441.68,441.68,2997600
2025-01-28,436.27,445.81,431.64,442.84,442.84,5376400
2025-01-27,430.23,445.45,430.12,438.6,438.6,5086300
2025-01-24,437.28,441.88,434.73,435.38,435.38,2631800
2025-01-23,435.88,437.73,432.49,437.28,437.28,2716700
2025-01-22,438.0,439.73,433.43,437.32,437.32,3391600
2025-01-21,433.26,439.98,431.5,436.36,436.36,3833300
2025-01-17,434.35,435.99,425.7,429.99,429.99,4012700
2025-01-16,418.21,428.89,418.0,426.93,426.93,4185600
2025-01-15,421.7,423.97,415.66,417.28,417.28,4345800
2025-01-14,407.25,412.75,405.07,412.71,412.71,3577100
2025-01-13,404.27,409.96,403.75,408.5,408.5,4558800
2025-01-10,410.0,413.1,405.32,405.92,405.92,5564300
2025-01-08,417.34,422.66,415.51,419.58,419.58,3508800
2025-01-07,431.37,435.18,420.51,422.63,422.63,4181400
2025-01-06,431.88,436.41,427.79,431.18,431.18,3994400
2025-01-03,429.45,433.3,425.32,430.57,430.57,5617000
2025-01-02,447.76,450.12,440.56,441.0,441.0,2504700
2024-12-31,446.35,448.5,442.81,444.68,444.68,2285100
2024-12-30,442.94,447.6,438.57,445.8,445.8,3473200
2024-12-27,446.88,449.91,441.11,446.48,446.48,2947200
2024-12-26,445.85,452.34,444.68,450.16,450.16,2131200
2024-12-24,446.5,448.87,442.57,447.94,447.94,1685000
2024-12-23,447.0,451.43,443.42,446.74,446.74,3781200
2024-12-20,433.02,451.42,432.47,447.17,447.17,8220000
2024-12-19,443.41,449.0,437.11,437.39,437.39,6479500
2024-12-18,453.24,455.25,441.1,441.31,441.31,6511100
2024-12-17,460.59,465.86,452.48,455.23,455.23,7514500
2024-12-16,467.19,473.62,461.2,461.53,461.53,5807000
2024-12-13,473.98,474.91,456.8,465.69,465.69,11395500
2024-12-12,487.5,494.0,470.9,474.63,474.63,17344900
2024-12-11,547.05,552.3,541.74,549.93,549.93,6690600
2024-12-10,547.35,552.83,544.22,547.05,547.05,2762900
2024-12-09,556.1,557.9,546.11,547.93,547.93,3588700
2024-12-06,544.15,554.37,542.9,552.96,552.96,2964100
2024-12-05,534.42,540.11,529.79,538.22,538.22,2629100
2024-12-04,523.02,541.77,521.01,536.49,536.49,3307000
2024-12-03,511.04,516.78,504.51,516.26,516.26,2119300
2024-12-02,512.85,518.77,511.53,516.2,516.2,2006900
2024-11-29,517.65,517.65,513.58,515.93,515.93,1450200
2024-11-27,523.21,525.88,508.72,513.68,513.68,2324200
2024-11-26,519.95,525.76,516.36,525.3,525.3,2415700
2024-11-25,519.09,523.21,513.19,518.73,518.73,3320000
2024-11-22,502.5,513.37,502.5,512.15,512.15,2287200
2024-11-21,502.1,508.57,493.1,504.44,504.44,2002100
2024-11-20,505.41,506.36,494.61,499.5,499.5,1874900
2024-11-19,496.0,502.41,495.46,499.61,499.61,1961700
2024-11-18,505.0,505.51,497.69,499.51,499.51,2259000
2024-11-15,520.3,524.5,498.81,503.37,503.37,4612400
2024-11-14,530.55,534.64,523.46,529.87,529.87,3098800
2024-11-13,523.79,539.92,520.59,532.5,532.5,3470200
2024-11-12,504.39,528.91,504.27,526.42,526.42,4125300
2024-11-11,493.6,507.72,493.6,504.48,504.48,3536600
2024-11-08,503.83,505.0,493.69,494.68,494.68,2856900
2024-11-07,510.66,510.66,495.3,500.92,500.92,2640300
2024-11-06,492.93,506.21,492.93,504.83,504.83,2969900
2024-11-05,483.09,486.66,480.47,486.42,486.42,1588100
2024-11-04,479.03,483.76,477.37,481.35,481.35,1954900
2024-11-01,475.41,485.16,475.05,482.8,482.8,2851600
2024-10-31,486.0,486.05,477.38,478.08,478.08,2978700
2024-10-30,482.24,492.2,482.24,486.68,486.68,2728600
2024-10-29,481.92,487.56,479.33,485.39,485.39,2089500
2024-10-28,487.65,488.49,480.48,481.04,481.04,2302300
2024-10-25,483.42,488.34,482.52,483.72,483.72,2426800
2024-10-24,486.63,488.47,480.06,482.87,482.87,2100300
2024-10-23,492.0,493.83,483.39,485.03,485.03,2021300
2024-10-22,496.43,497.34,488.36,493.11,493.11,2388700
2024-10-21,494.6,500.65,492.96,497.71,497.71,1679700
2024-10-18,491.29,499.0,491.05,494.9,494.9,2011100
2024-10-17,506.51,507.5,495.23,496.83,496.83,2769200
2024-10-16,506.39,506.84,500.25,502.54,502.54,1859100
2024-10-15,513.82,517.77,506.8,508.03,508.03,3605700
2024-10-14,501.8,514.26,500.41,509.65,509.65,3411500
2024-10-11,504.78,507.98,494.9,495.42,495.42,2992400
2024-10-10,490.54,506.45,489.35,503.57,503.57,2775100
2024-10-09,495.88,495.88,492.32,494.08,494.08,2869400
2024-10-08,492.45,500.0,486.4,496.24,496.24,3551600
2024-10-07,503.96,504.87,486.4,487.3,487.3,4870500
2024-10-04,507.29,508.56,503.59,507.22,507.22,1949300
2024-10-03,501.02,509.81,498.59,503.8,503.8,1921600
2024-10-02,503.87,510.19,502.82,505.81,505.81,1981600
2024-10-01,517.45,519.0,502.5,502.8,502.8,3730000
2024-09-30,513.83,518.47,511.74,517.78,517.78,2587000
2024-09-27,516.52,516.68,512.3,515.48,515.48,2718300
2024-09-26,520.51,521.36,512.11,515.38,515.38,3282400
2024-09-25,526.02,526.18,516.24,517.9,517.9,3211600
2024-09-24,527.72,530.3,521.71,524.07,524.07,2842100
2024-09-23,525.71,532.0,524.96,527.87,527.87,2107000
2024-09-20,526.44,528.63,515.72,522.3,522.3,6100700
2024-09-19,518.81,527.48,518.02,526.44,526.44,3582500
2024-09-18,517.01,517.58,506.49,508.13,508.13,3997300
2024-09-17,524.29,527.1,514.58,515.03,515.03,5164100
2024-09-16,537.4,537.69,521.26,521.5,521.5,5248200
2024-09-13,532.57,540.27,526.6,536.87,536.87,10423500
2024-09-12,581.45,587.75,572.98,586.55,586.55,5506600
2024-09-11,573.01,581.24,559.35,580.38,580.38,2681000
2024-09-10,576.75,577.8,567.14,574.48,574.48,2030100
2024-09-09,567.69,574.57,564.44,569.88,569.88,1997100
2024-09-06,570.9,573.31,558.0,563.41,563.41,2096800
2024-09-05,570.75,573.39,562.53,567.93,567.93,1573600
2024-09-04,568.87,578.86,565.76,575.25,575.25,1615800
2024-09-03,576.3,586.7,566.79,571.04,571.04,2757900
2024-08-30,572.2,575.65,568.29,574.41,574.41,1983000
2024-08-29,567.05,578.4,567.05,569.63,569.63,1955600
2024-08-28,568.22,569.59,557.67,560.54,560.54,1289700
2024-08-27,554.4,569.52,554.34,567.82,567.82,1404400
2024-08-26,555.03,560.26,555.03,559.44,559.44,1387500
2024-08-23,565.45,566.52,552.5,558.3,558.3,2023500
2024-08-22,567.07,572.0,555.65,557.44,557.44,1627700
2024-08-21,562.13,566.6,557.91,565.79,565.79,1401700
2024-08-20,564.48,568.18,559.61,562.25,562.25,1219600
2024-08-19,550.59,563.77,550.59,563.12,563.12,1423300
2024-08-16,552.35,554.76,547.8,553.46,553.46,1541600
2024-08-15,545.19,557.22,545.01,554.16,554.16,2182400
2024-08-14,536.62,542.92,533.2,539.79,539.79,1915600
2024-08-13,530.93,537.72,527.9,535.22,535.22,3063900
2024-08-12,536.04,538.08,525.77,530.93,530.93,1450300
2024-08-09,528.02,537.28,528.02,536.3,536.3,1272600
2024-08-08,520.59,531.07,519.56,530.24,530.24,2155100
2024-08-07,520.95,531.01,512.86,513.62,513.62,1663700
2024-08-06,513.69,519.16,509.01,514.2,514.2,2076300
2024-08-05,504.23,515.9,500.0,509.32,509.32,3432200
2024-08-02,535.78,536.84,519.68,526.17,526.17,2729100
2024-08-01,549.99,561.98,540.24,546.41,546.41,2075400
2024-07-31,547.05,555.55,543.77,551.65,551.65,2776000
2024-07-30,541.85,543.67,530.95,538.71,538.71,1566900
2024-07-29,544.3,544.3,535.19,536.61,536.61,1590600
2024-07-26,535.35,545.5,533.33,542.44,542.44,2090000
2024-07-25,536.8,542.28,527.59,532.15,532.15,2136500
2024-07-24,543.8,544.71,530.35,531.04,531.04,2630100
2024-07-23,556.49,557.25,544.44,546.01,546.01,2363900
2024-07-22,558.65,560.19,552.71,554.82,554.82,2391700
2024-07-19,557.05,561.09,548.96,551.0,551.0,2601900
2024-07-18,564.18,564.26,556.07,556.85,556.85,2184700
2024-07-17,563.93,565.0,556.46,563.09,563.09,2316300
2024-07-16,564.6,570.1,562.08,566.54,566.54,1539900
2024-07-15,560.23,568.23,560.23,565.71,565.71,1887800
2024-07-12,555.1,562.49,552.32,559.05,559.05,2014000
2024-07-11,564.0,572.62,557.09,557.63,557.63,3189200
2024-07-10,564.71,566.93,558.21,564.55,564.55,2368400
2024-07-09,573.05,575.01,562.46,566.02,566.02,2167600
2024-07-08,573.18,576.75,563.92,575.4,575.4,3007400
2024-07-05,570.91,580.55,568.92,578.34,578.34,2808600
2024-07-03,564.29,571.83,564.0,570.15,570.15,1664400
2024-07-02,560.0,570.14,560.0,567.71,567.71,3054500
2024-07-01,551.37,561.21,549.73,560.01,560.01,3070200
2024-06-28,549.7,558.48,548.01,555.54,555.54,5084500
2024-06-27,533.21,549.16,532.1,546.76,546.76,4734100
2024-06-26,528.58,530.66,526.01,528.66,528.66,2931700
2024-06-25,526.2,529.68,522.24,526.88,526.88,3128600
2024-06-24,532.1,534.58,523.48,524.17,524.17,3067800
2024-06-21,530.31,535.0,524.72,533.44,533.44,6568300
2024-06-20,527.67,533.23,520.4,522.95,522.95,5752400
2024-06-18,514.71,530.37,513.13,522.25,522.25,4225900
2024-06-17,525.51,525.94,505.38,518.74,518.74,7163800
2024-06-14,530.25,534.45,521.88,525.31,525.31,14846600
2024-06-13,457.87,462.39,453.5,458.74,458.74,8558000
2024-06-12,470.0,471.12,459.16,459.87,459.87,3647400
2024-06-11,456.91,462.74,455.5,462.69,462.69,2723700
2024-06-10,453.84,462.23,451.51,459.94,459.94,3209700
2024-06-07,458.13,468.93,458.13,465.43,465.43,2684200
2024-06-06,457.7,467.85,456.87,458.13,458.13,3235000
2024-06-05,449.19,458.6,448.37,455.8,455.8,3295000
2024-06-04,442.82,450.12,441.59,448.37,448.37,3183600
2024-06-03,447.58,449.84,436.58,439.02,439.02,3967700
2024-05-31,447.72,448.23,433.97,444.76,444.76,7487500
2024-05-30,464.9,466.82,444.84,445.87,445.87,5604400
2024-05-29,472.78,482.79,472.6,477.6,477.6,2214800
2024-05-28,473.01,478.67,469.6,478.43,478.43,2575300
2024-05-24,481.25,485.38,473.9,475.43,475.43,3085600
2024-05-23,488.38,491.68,478.69,483.31,483.31,2219900
2024-05-22,483.97,485.67,479.14,483.93,483.93,1875800
2024-05-21,481.19,487.5,477.12,481.85,481.85,1915800
2024-05-20,483.0,485.37,478.32,484.69,484.69,1881100
2024-05-17,483.32,485.88,481.52,483.43,483.43,2260900
2024-05-16,484.7,486.23,481.39,482.88,482.88,2562900
2024-05-15,480.76,489.61,476.61,485.35,485.35,3491600
2024-05-14,480.41,481.8,466.48,475.95,475.95,4287800
2024-05-13,486.24,490.16,481.71,483.11,483.11,2458200
2024-05-10,483.5,489.48,480.3,482.29,482.29,2741100
2024-05-09,489.41,490.44,481.65,482.65,482.65,2301600
2024-05-08,489.97,495.81,486.92,488.1,488.1,2165000
2024-05-07,492.51,496.76,489.14,492.27,492.27,2518300
2024-05-06,490.1,495.44,488.0,493.59,493.59,2104000
2024-05-03,482.27,487.49,477.57,486.18,486.18,2833200
2024-05-02,474.3,477.16,468.3,476.57,476.57,2516400
2024-05-01,461.12,477.76,460.36,469.39,469.39,2490200
2024-04-30,472.0,475.42,462.46,462.83,462.83,3222600
2024-04-29,478.04,481.68,471.07,473.07,473.07,2954700
2024-04-26,472.31,482.79,471.69,477.56,477.56,2460300
2024-04-25,468.41,474.5,465.78,473.44,473.44,2250900
2024-04-24,472.94,478.57,471.73,477.12,477.12,2338000
2024-04-23,469.72,474.81,467.83,472.9,472.9,2205800
2024-04-22,470.22,471.5,462.28,466.89,466.89,2604300
2024-04-19,476.54,476.58,463.09,465.02,465.02,3282100
2024-04-18,476.76,477.61,471.83,473.18,473.18,2389700
2024-04-17,477.31,481.02,472.69,474.45,474.45,2034800
2024-04-16,470.0,478.98,468.49,476.22,476.22,2660100
2024-04-15,477.02,478.52,468.35,470.1,470.1,3353200
2024-04-12,477.95,478.78,468.6,474.09,474.09,5621900
2024-04-11,487.36,488.67,479.74,484.28,484.28,2978500
2024-04-10,489.39,491.77,480.28,487.22,487.22,2487900
2024-04-09,486.0,493.31,483.31,492.55,492.55,2547500
2024-04-08,484.78,486.98,477.23,484.28,484.28,3439200
2024-04-05,488.84,490.09,481.28,485.12,485.12,4972700
2024-04-04,503.56,504.11,486.7,487.11,487.11,3403300
2024-04-03,497.36,498.86,494.71,497.01,497.01,2604400
2024-04-02,494.4,500.75,491.34,499.21,499.21,3083300
2024-04-01,504.99,506.92,499.31,502.09,502.09,2056000
2024-03-28,508.12,509.0,500.26,504.6,504.6,3897000
2024-03-27,515.47,516.86,499.7,504.4,504.4,4228400
2024-03-26,508.06,512.79,503.59,507.6,507.6,2813300
2024-03-25,496.79,510.63,496.69,507.23,507.23,4277000
2024-03-22,509.07,511.59,496.67,499.52,499.52,5413600
2024-03-21,517.6,519.73,506.2,511.25,511.25,5206600
2024-03-20,523.29,523.87,512.5,519.14,519.14,4239600
2024-03-19,509.89,522.68,508.99,521.19,521.19,7081800
2024-03-18,495.55,515.73,495.55,513.86,513.86,7052700
2024-03-15,499.64,503.13,485.0,492.46,492.46,19580800
2024-03-14,578.0,579.54,568.76,570.45,570.45,5908100
2024-03-13,579.06,585.35,573.41,573.55,573.55,3466000
2024-03-12,568.6,579.79,562.6,579.14,579.14,3469200
2024-03-11,552.45,562.69,551.02,560.42,560.42,2857800
2024-03-08,553.0,560.44,550.51,551.69,551.69,2833200
2024-03-07,550.0,558.38,541.59,556.04,556.04,2660500
2024-03-06,548.0,550.64,538.15,543.09,543.09,3209800
2024-03-05,562.6,564.19,539.35,544.84,544.84,4286800
2024-03-04,572.85,576.25,564.1,567.94,567.94,2556400
2024-03-01,561.11,572.89,560.67,570.93,570.93,2968100
2024-02-29,554.89,561.94,553.23,560.28,560.28,3844400
2024-02-28,552.0,557.2,549.76,551.82,551.82,2313200
2024-02-27,565.91,565.91,548.54,552.49,552.49,3247600
2024-02-26,556.56,570.6,556.56,560.48,560.48,4251200
2024-02-23,543.49,557.18,541.48,553.44,553.44,4546500
2024-02-22,553.94,555.55,534.56,537.57,537.57,5023400
2024-02-21,539.76,542.57,529.37,538.52,538.52,4486600
2024-02-20,531.5,545.88,528.01,541.91,541.91,6567600
2024-02-16,589.9,590.14,546.37,546.66,546.66,10328400
2024-02-15,606.0,607.32,589.77,590.44,590.44,3677400
2024-02-14,605.85,610.33,602.5,604.66,604.66,1615100
2024-02-13,596.7,608.39,590.0,601.89,601.89,2985200
2024-02-12,626.0,626.35,611.58,611.84,611.84,2317200
2024-02-09,616.0,628.07,615.8,627.21,627.21,2091400
2024-02-08,615.85,621.34,612.51,615.86,615.86,1815700
2024-02-07,613.25,620.42,610.15,615.85,615.85,2313800
2024-02-06,625.58,626.46,604.67,607.14,607.14,3436200
2024-02-05,633.03,634.59,624.54,630.5,630.5,2131200
2024-02-02,624.79,638.25,617.01,634.76,634.76,2542800
2024-02-01,619.0,628.8,618.78,627.91,627.91,1687600
2024-01-31,620.0,625.93,612.17,617.78,617.78,2666800
2024-01-30,630.0,630.47,620.89,627.96,627.96,2007400
2024-01-29,615.71,636.25,615.71,630.23,630.23,3212200
2024-01-26,620.7,622.5,613.0,613.93,613.93,2137800
2024-01-25,615.42,627.06,612.24,622.58,622.58,3806200
2024-01-24,601.71,616.95,597.46,606.48,606.48,2999000
2024-01-23,602.21,604.32,591.34,597.18,597.18,2723500
2024-01-22,615.0,620.96,603.15,603.59,603.59,4488000
2024-01-19,593.81,612.07,589.13,611.55,611.55,3760100
2024-01-18,586.9,596.89,584.21,593.7,593.7,2793600
2024-01-17,591.99,596.75,582.44,596.1,596.1,2588300
2024-01-16,592.83,597.76,588.34,597.68,597.68,2126100
2024-01-12,598.39,599.38,593.02,596.54,596.54,1477000
2024-01-11,592.0,597.84,584.52,597.49,597.49,2331800
2024-01-10,585.43,593.65,585.43,591.03,591.03,2135700
2024-01-09,578.33,588.2,577.28,586.2,586.2,1926900
2024-01-08,567.87,581.51,567.87,580.55,580.55,2830000
2024-01-05,563.5,569.52,563.34,564.6,564.6,1923200
2024-01-04,570.99,572.91,566.66,567.05,567.05,2092100
2024-01-03,574.58,577.3,570.19,571.79,571.79,2478000
2024-01-02,589.51,590.44,576.76,580.07,580.07,2840200
2023-12-29,596.09,600.75,592.94,596.6,596.6,1893900
2023-12-28,597.44,599.04,593.63,595.52,595.52,1702600
2023-12-27,598.6,599.79,593.71,596.08,596.08,1394900
2023-12-26,598.92,601.69,596.5,598.26,598.26,1595100
2023-12-22,600.8,601.86,596.0,598.75,598.75,1660600
2023-12-21,603.0,607.4,594.82,600.14,600.14,3192800
2023-12-20,600.71,610.68,595.07,596.06,596.06,2587300
2023-12-19,600.0,612.71,598.08,604.64,604.64,4150700
2023-12-18,591.52,603.13,586.62,599.13,599.13,5452000
2023-12-15,580.6,591.66,578.2,584.68,584.68,8666500
2023-12-14,593.0,593.16,578.3,584.64,584.64,11315300
2023-12-13,630.41,632.45,618.03,624.26,624.26,6188500
2023-12-12,625.86,633.89,623.0,633.66,633.66,2968900
2023-12-11,616.88,627.82,614.34,625.2,625.2,3270600
2023-12-08,605.0,610.23,601.3,610.01,610.01,2499700
2023-12-07,598.92,609.23,596.47,608.78,608.78,2605200
2023-12-06,608.06,608.53,594.49,595.7,595.7,2080400
2023-12-05,596.77,602.74,591.17,602.22,602.22,2577700
2023-12-04,604.91,608.29,596.21,604.56,604.56,2541500
2023-12-01,609.24,615.2,603.18,612.47,612.47,2490500
2023-11-30,620.0,621.48,605.07,611.01,611.01,3960300
2023-11-29,625.94,628.6,616.77,617.39,617.39,2595600
2023-11-28,613.98,625.6,612.26,623.32,623.32,2302900
2023-11-27,618.8,625.83,614.57,619.27,619.27,1854400
2023-11-24,616.26,619.44,613.6,619.43,619.43,942700
2023-11-22,616.63,624.38,614.01,619.72,619.72,2064400
2023-11-21,610.63,615.57,607.03,610.99,610.99,1906200
2023-11-20,605.31,614.2,604.5,612.7,612.7,2393900
2023-11-17,602.07,605.05,597.02,602.66,602.66,1968500
2023-11-16,595.45,605.27,592.14,602.06,602.06,2040400
2023-11-15,605.0,605.73,591.79,595.31,595.31,3088900
2023-11-14,601.56,613.71,599.04,604.33,604.33,2884900
2023-11-13,589.98,594.26,583.36,590.34,590.34,2505100
2023-11-10,580.49,598.14,576.01,597.22,597.22,3062700
2023-11-09,587.51,590.04,576.34,577.74,577.74,2336600
2023-11-08,589.0,595.67,581.07,585.31,585.31,3079200
2023-11-07,568.81,589.0,568.81,585.2,585.2,3993600
2023-11-06,566.0,567.88,558.17,565.45,565.45,2593400
2023-11-03,560.0,567.03,557.66,563.66,563.66,2066300
2023-11-02,550.44,559.36,550.0,558.71,558.71,2634800
2023-11-01,535.0,545.27,534.0,544.5,544.5,2644500
2023-10-31,530.64,532.64,522.81,532.06,532.06,2052300
2023-10-30,516.11,530.75,512.24,526.94,526.94,2806900
2023-10-27,517.5,519.86,506.92,508.12,508.12,2985600
2023-10-26,530.0,530.99,511.68,514.28,514.28,2876700
2023-10-25,533.56,534.46,517.63,521.14,521.14,2526000
2023-10-24,544.64,546.0,532.12,539.56,539.56,2358100
2023-10-23,535.81,548.03,531.0,540.41,540.41,2172600
2023-10-20,555.74,555.98,535.95,540.96,540.96,2729200
2023-10-19,560.0,567.1,553.47,555.74,555.74,2809300
2023-10-18,554.48,568.18,554.24,557.87,557.87,2614500
2023-10-17,545.41,560.8,543.34,560.09,560.09,2355300
2023-10-16,553.18,555.57,545.69,550.74,550.74,2179700
2023-10-13,560.0,562.89,546.99,548.76,548.76,2832600
2023-10-12,553.7,574.4,552.23,559.63,559.63,4624000
2023-10-11,538.59,551.34,536.11,549.91,549.91,3307500
2023-10-10,530.91,537.0,530.4,532.72,532.72,2090900
2023-10-09,522.0,530.0,518.75,529.29,529.29,1713500
2023-10-06,513.22,531.31,509.52,526.68,526.68,2526300
2023-10-05,519.84,522.61,509.24,516.44,516.44,1818800
2023-10-04,511.93,519.76,510.0,518.42,518.42,2027200
2023-10-03,517.52,520.49,504.55,507.03,507.03,2004100
2023-10-02,508.24,522.41,508.24,521.13,521.13,2411500
2023-09-29,505.44,518.58,505.44,509.9,509.9,2796300
2023-09-28,500.0,508.68,499.25,504.67,504.67,2720000
2023-09-27,507.51,509.25,498.7,502.6,502.6,3311100
2023-09-26,510.14,510.14,502.01,506.3,506.3,2375400
2023-09-25,511.45,514.25,507.22,511.6,511.6,2219500
2023-09-22,513.09,518.15,508.83,512.9,512.9,2702100
2023-09-21,519.48,526.29,513.4,513.88,513.88,3844600
2023-09-20,541.69,548.85,535.73,535.78,535.78,2626000
2023-09-19,531.35,542.4,529.47,541.69,541.69,2385800
2023-09-18,524.23,533.98,522.18,532.42,532.42,2650700
2023-09-15,532.11,537.69,523.62,528.89,528.89,9774500
2023-09-14,551.09,555.19,544.34,552.16,552.16,4786900
2023-09-13,557.02,559.85,546.43,553.56,553.56,3465200
2023-09-12,555.63,559.09,540.37,542.21,542.21,3961300
2023-09-11,562.0,565.43,556.7,564.5,564.5,2083300
2023-09-08,568.9,570.24,558.03,560.36,560.36,2262000
2023-09-07,554.0,561.83,551.08,560.46,560.46,2089400
2023-09-06,560.45,564.06,555.85,561.94,561.94,2299900
2023-09-05,557.88,567.59,555.42,564.88,564.88,2349700
2023-09-01,564.8,569.98,558.52,563.21,563.21,2234100
2023-08-31,547.0,562.1,546.76,559.34,559.34,3919300
2023-08-30,540.1,546.0,536.09,545.36,545.36,1930300
2023-08-29,527.7,541.97,526.15,540.57,540.57,2167000
2023-08-28,525.7,533.51,523.98,529.92,529.92,1684100
2023-08-25,514.92,528.43,514.47,525.06,525.06,2308300
2023-08-24,539.0,539.67,511.05,512.43,512.43,2950200
2023-08-23,522.73,535.25,519.24,530.71,530.71,2336900
2023-08-22,529.72,530.0,518.35,519.48,519.48,1495500
2023-08-21,510.29,522.98,510.29,520.47,520.47,2428300
2023-08-18,504.65,510.05,503.9,508.13,508.13,2140100
2023-08-17,525.0,525.49,510.56,511.67,511.67,2455800
2023-08-16,517.81,523.15,514.17,514.49,514.49,1541300
2023-08-15,518.35,522.04,516.06,518.7,518.7,1824300
